DateRep,CountryExp,NewConfCases,NewDeaths
1/29/20,Cases on an international conveyance Japan,0,0
1/28/20,Cases on an international conveyance Japan,0,0
1/27/20,Cases on an international conveyance Japan,0,0
1/26/20,Cases on an international conveyance Japan,0,0
1/25/20,Cases on an international conveyance Japan,0,0
1/24/20,Cases on an international conveyance Japan,0,0
1/23/20,Cases on an international conveyance Japan,0,0
1/22/20,Cases on an international conveyance Japan,0,0
1/21/20,Cases on an international conveyance Japan,0,0
1/20/20,Cases on an international conveyance Japan,0,0
1/19/20,Cases on an international conveyance Japan,0,0
1/18/20,Cases on an international conveyance Japan,0,0
1/17/20,Cases on an international conveyance Japan,0,0
1/16/20,Cases on an international conveyance Japan,0,0
1/15/20,Cases on an international conveyance Japan,0,0
1/14/20,Cases on an international conveyance Japan,0,0
1/13/20,Cases on an international conveyance Japan,0,0
1/12/20,Cases on an international conveyance Japan,0,0
1/11/20,Cases on an international conveyance Japan,0,0
1/10/20,Cases on an international conveyance Japan,0,0
1/9/20,Cases on an international conveyance Japan,0,0
1/8/20,Cases on an international conveyance Japan,0,0
1/7/20,Cases on an international conveyance Japan,0,0
1/6/20,Cases on an international conveyance Japan,0,0
1/5/20,Cases on an international conveyance Japan,0,0
1/4/20,Cases on an international conveyance Japan,0,0
1/3/20,Cases on an international conveyance Japan,0,0
1/2/20,Cases on an international conveyance Japan,0,0
1/1/20,Cases on an international conveyance Japan,0,0
12/31/19,Cases on an international conveyance Japan,0,0
3/12/20,Chile,6,0
3/11/20,Chile,4,0
3/10/20,Chile,3,0
3/9/20,Chile,5,0
3/7/20,Chile,1,0
3/6/20,Chile,1,0
3/5/20,Chile,2,0
3/4/20,Chile,1,0
3/12/20,China,24,11
3/11/20,China,29,22
3/10/20,China,20,17
3/9/20,China,45,23
3/8/20,China,46,27
3/7/20,China,101,28
3/6/20,China,170,30
3/5/20,China,117,31
3/4/20,China,119,37
3/3/20,China,127,32
3/2/20,China,205,42
3/1/20,China,574,35
2/29/20,China,428,47
2/28/20,China,329,44
2/27/20,China,439,29
2/26/20,China,410,52
2/25/20,China,515,70
2/24/20,China,218,150
2/23/20,China,647,98
2/22/20,China,826,109
2/21/20,China,891,118
2/20/20,China,394,112
2/19/20,China,1750,139
2/18/20,China,1890,98
2/17/20,China,2052,105
2/16/20,China,2007,142
2/15/20,China,2538,143
2/14/20,China,4156,13
2/13/20,China,15141,254
2/12/20,China,2028,97
2/11/20,China,2490,108
2/10/20,China,2974,97
2/9/20,China,2607,89
2/8/20,China,3418,86
2/7/20,China,3160,73
2/6/20,China,3727,72
2/5/20,China,3872,66
2/4/20,China,3237,65
2/3/20,China,2812,57
2/2/20,China,2590,45
2/1/20,China,2095,46
1/31/20,China,1980,43
1/30/20,China,1740,38
1/29/20,China,1466,26
1/28/20,China,1753,25
1/27/20,China,787,25
1/26/20,China,665,15
1/25/20,China,441,15
1/24/20,China,259,9
1/23/20,China,97,0
1/22/20,China,140,11
1/21/20,China,151,3
1/20/20,China,19,0
1/19/20,China,136,1
1/18/20,China,17,0
1/17/20,China,4,0
1/16/20,China,0,0
1/15/20,China,0,1
1/14/20,China,0,0
1/13/20,China,0,0
1/12/20,China,0,0
1/11/20,China,0,1
1/10/20,China,0,0
1/9/20,China,0,0
1/8/20,China,0,0
1/7/20,China,0,0
1/6/20,China,0,0
1/5/20,China,15,0
1/4/20,China,0,0
1/3/20,China,17,0
1/2/20,China,0,0
1/1/20,China,0,0
12/31/19,China,27,0
3/12/20,Colombia,6,0
3/10/20,Colombia,2,0
3/7/20,Colombia,1,0
3/12/20,Costa Rica,9,0
3/11/20,Costa Rica,4,0
3/10/20,Costa Rica,4,0
3/9/20,Costa Rica,4,0
3/7/20,Costa Rica,1,0
3/12/20,Cote dIvoire,1,0
3/12/20,Croatia,3,0
3/11/20,Croatia,1,0
3/8/20,Croatia,1,0
3/7/20,Croatia,1,0
3/6/20,Croatia,1,0
3/4/20,Croatia,1,0
3/3/20,Croatia,1,0
3/2/20,Croatia,2,0
3/1/20,Croatia,0,0
2/29/20,Croatia,2,0
2/28/20,Croatia,1,0
2/27/20,Croatia,1,0
2/26/20,Croatia,1,0
2/25/20,Croatia,0,0
2/24/20,Croatia,0,0
2/23/20,Croatia,0,0
2/22/20,Croatia,0,0
2/21/20,Croatia,0,0
2/20/20,Croatia,0,0
2/19/20,Croatia,0,0
2/18/20,Croatia,0,0
2/17/20,Croatia,0,0
2/16/20,Croatia,0,0
2/15/20,Croatia,0,0
2/14/20,Croatia,0,0
2/13/20,Croatia,0,0
2/12/20,Croatia,0,0
2/11/20,Croatia,0,0
2/10/20,Croatia,0,0
2/9/20,Croatia,0,0
2/8/20,Croatia,0,0
2/7/20,Croatia,0,0
2/6/20,Croatia,0,0
2/5/20,Croatia,0,0
2/4/20,Croatia,0,0
2/3/20,Croatia,0,0
2/2/20,Croatia,0,0
2/1/20,Croatia,0,0
1/31/20,Croatia,0,0
1/30/20,Croatia,0,0
1/29/20,Croatia,0,0
1/28/20,Croatia,0,0
1/27/20,Croatia,0,0
1/26/20,Croatia,0,0
1/25/20,Croatia,0,0
1/24/20,Croatia,0,0
1/23/20,Croatia,0,0
1/22/20,Croatia,0,0
1/21/20,Croatia,0,0
1/20/20,Croatia,0,0
1/19/20,Croatia,0,0
1/18/20,Croatia,0,0
1/17/20,Croatia,0,0
1/16/20,Croatia,0,0
1/15/20,Croatia,0,0
1/14/20,Croatia,0,0
1/13/20,Croatia,0,0
1/12/20,Croatia,0,0
1/11/20,Croatia,0,0
1/10/20,Croatia,0,0
1/9/20,Croatia,0,0
1/8/20,Croatia,0,0
1/7/20,Croatia,0,0
1/6/20,Croatia,0,0
1/5/20,Croatia,0,0
1/4/20,Croatia,0,0
1/3/20,Croatia,0,0
1/2/20,Croatia,0,0
1/1/20,Croatia,0,0
12/31/19,Croatia,0,0
3/12/20,Cuba,3,0
3/12/20,Cyprus,4,0
3/10/20,Cyprus,2,0
3/12/20,Czech republic,31,0
3/11/20,Czech Republic,23,0
3/10/20,Czech Republic,8,0
3/9/20,Czech Republic,6,0
3/8/20,Czech Republic,7,0
3/7/20,Czech Republic,7,0
3/6/20,Czech Republic,4,0
3/5/20,Czech Republic,3,0
3/4/20,Czech Republic,0,0
3/3/20,Czech Republic,2,0
3/2/20,Czech Republic,3,0
3/1/20,Czech Republic,0,0
2/29/20,Czech Republic,0,0
2/28/20,Czech Republic,0,0
2/27/20,Czech Republic,0,0
2/26/20,Czech Republic,0,0
2/25/20,Czech Republic,0,0
2/24/20,Czech Republic,0,0
2/23/20,Czech Republic,0,0
2/22/20,Czech Republic,0,0
2/21/20,Czech Republic,0,0
2/20/20,Czech Republic,0,0
2/19/20,Czech Republic,0,0
2/18/20,Czech Republic,0,0
2/17/20,Czech Republic,0,0
2/16/20,Czech Republic,0,0
2/15/20,Czech Republic,0,0
2/14/20,Czech Republic,0,0
2/13/20,Czech Republic,0,0
2/12/20,Czech Republic,0,0
2/11/20,Czech Republic,0,0
2/10/20,Czech Republic,0,0
2/9/20,Czech Republic,0,0
2/8/20,Czech Republic,0,0
2/7/20,Czech Republic,0,0
2/6/20,Czech Republic,0,0
2/5/20,Czech Republic,0,0
2/4/20,Czech Republic,0,0
2/3/20,Czech Republic,0,0
2/2/20,Czech Republic,0,0
2/1/20,Czech Republic,0,0
1/31/20,Czech Republic,0,0
1/30/20,Czech Republic,0,0
1/29/20,Czech Republic,0,0
1/28/20,Czech Republic,0,0
1/27/20,Czech Republic,0,0
1/26/20,Czech Republic,0,0
1/25/20,Czech Republic,0,0
1/24/20,Czech Republic,0,0
1/23/20,Czech Republic,0,0
1/22/20,Czech Republic,0,0
1/21/20,Czech Republic,0,0
1/20/20,Czech Republic,0,0
1/19/20,Czech Republic,0,0
1/18/20,Czech Republic,0,0
1/17/20,Czech Republic,0,0
1/16/20,Czech Republic,0,0
1/15/20,Czech Republic,0,0
1/14/20,Czech Republic,0,0
1/13/20,Czech Republic,0,0
1/12/20,Czech Republic,0,0
1/11/20,Czech Republic,0,0
1/10/20,Czech Republic,0,0
1/9/20,Czech Republic,0,0
1/8/20,Czech Republic,0,0
1/7/20,Czech Republic,0,0
1/6/20,Czech Republic,0,0
1/5/20,Czech Republic,0,0
1/4/20,Czech Republic,0,0
1/3/20,Czech Republic,0,0
1/2/20,Czech Republic,0,0
1/1/20,Czech Republic,0,0
12/31/19,Czech Republic,0,0
3/11/20,Democratic Republic of the Congo,1,0
3/12/20,Denmark,252,0
3/11/20,Denmark,151,0
3/10/20,Denmark,75,0
3/9/20,Denmark,7,0
3/8/20,Denmark,8,0
3/7/20,Denmark,3,0
3/6/20,Denmark,10,0
3/5/20,Denmark,2,0
3/4/20,Denmark,3,0
3/3/20,Denmark,1,0
3/2/20,Denmark,1,0
3/1/20,Denmark,1,0
2/29/20,Denmark,1,0
2/28/20,Denmark,0,0
2/27/20,Denmark,1,0
2/26/20,Denmark,0,0
2/25/20,Denmark,0,0
2/24/20,Denmark,0,0
2/23/20,Denmark,0,0
2/22/20,Denmark,0,0
2/21/20,Denmark,0,0
2/20/20,Denmark,0,0
2/19/20,Denmark,0,0
2/18/20,Denmark,0,0
2/17/20,Denmark,0,0
2/16/20,Denmark,0,0
2/15/20,Denmark,0,0
2/14/20,Denmark,0,0
2/13/20,Denmark,0,0
2/12/20,Denmark,0,0
2/11/20,Denmark,0,0
2/10/20,Denmark,0,0
2/9/20,Denmark,0,0
2/8/20,Denmark,0,0
2/7/20,Denmark,0,0
2/6/20,Denmark,0,0
2/5/20,Denmark,0,0
2/4/20,Denmark,0,0
2/3/20,Denmark,0,0
2/2/20,Denmark,0,0
2/1/20,Denmark,0,0
1/31/20,Denmark,0,0
1/30/20,Denmark,0,0
1/29/20,Denmark,0,0
1/28/20,Denmark,0,0
1/27/20,Denmark,0,0
1/26/20,Denmark,0,0
1/25/20,Denmark,0,0
1/24/20,Denmark,0,0
1/23/20,Denmark,0,0
1/22/20,Denmark,0,0
1/21/20,Denmark,0,0
1/20/20,Denmark,0,0
1/19/20,Denmark,0,0
1/18/20,Denmark,0,0
1/17/20,Denmark,0,0
1/16/20,Denmark,0,0
1/15/20,Denmark,0,0
1/14/20,Denmark,0,0
1/13/20,Denmark,0,0
1/12/20,Denmark,0,0
1/11/20,Denmark,0,0
1/10/20,Denmark,0,0
1/9/20,Denmark,0,0
1/8/20,Denmark,0,0
1/7/20,Denmark,0,0
1/6/20,Denmark,0,0
1/5/20,Denmark,0,0
1/4/20,Denmark,0,0
1/3/20,Denmark,0,0
1/2/20,Denmark,0,0
1/1/20,Denmark,0,0
12/31/19,Denmark,0,0
3/10/20,Dominican Republic,3,0
3/7/20,Dominican Republic,1,0
3/2/20,Dominican Republic,1,0
3/1/20,Dominican Republic,0,0
2/29/20,Dominican Republic,0,0
2/28/20,Dominican Republic,0,0
2/27/20,Dominican Republic,0,0
2/26/20,Dominican Republic,0,0
2/25/20,Dominican Republic,0,0
2/24/20,Dominican Republic,0,0
2/23/20,Dominican Republic,0,0
2/22/20,Dominican Republic,0,0
2/21/20,Dominican Republic,0,0
2/20/20,Dominican Republic,0,0
2/19/20,Dominican Republic,0,0
2/18/20,Dominican Republic,0,0
2/17/20,Dominican Republic,0,0
2/16/20,Dominican Republic,0,0
2/15/20,Dominican Republic,0,0
2/14/20,Dominican Republic,0,0
2/13/20,Dominican Republic,0,0
2/12/20,Dominican Republic,0,0
2/11/20,Dominican Republic,0,0
2/10/20,Dominican Republic,0,0
2/9/20,Dominican Republic,0,0
2/8/20,Dominican Republic,0,0
2/7/20,Dominican Republic,0,0
2/6/20,Dominican Republic,0,0
2/5/20,Dominican Republic,0,0
2/4/20,Dominican Republic,0,0
2/3/20,Dominican Republic,0,0
2/2/20,Dominican Republic,0,0
2/1/20,Dominican Republic,0,0
1/31/20,Dominican Republic,0,0
1/30/20,Dominican Republic,0,0
1/29/20,Dominican Republic,0,0
1/28/20,Dominican Republic,0,0
1/27/20,Dominican Republic,0,0
1/26/20,Dominican Republic,0,0
1/25/20,Dominican Republic,0,0
1/24/20,Dominican Republic,0,0
1/23/20,Dominican Republic,0,0
1/22/20,Dominican Republic,0,0
1/21/20,Dominican Republic,0,0
1/20/20,Dominican Republic,0,0
1/19/20,Dominican Republic,0,0
1/18/20,Dominican Republic,0,0
1/17/20,Dominican Republic,0,0
1/16/20,Dominican Republic,0,0
1/15/20,Dominican Republic,0,0
1/14/20,Dominican Republic,0,0
1/13/20,Dominican Republic,0,0
1/12/20,Dominican Republic,0,0
1/11/20,Dominican Republic,0,0
1/10/20,Dominican Republic,0,0
1/9/20,Dominican Republic,0,0
1/8/20,Dominican Republic,0,0
1/7/20,Dominican Republic,0,0
1/6/20,Dominican Republic,0,0
1/5/20,Dominican Republic,0,0
1/4/20,Dominican Republic,0,0
1/3/20,Dominican Republic,0,0
1/2/20,Dominican Republic,0,0
1/1/20,Dominican Republic,0,0
12/31/19,Dominican Republic,0,0
3/11/20,Ecuador,2,0
3/10/20,Ecuador,1,0
3/9/20,Ecuador,1,0
3/6/20,Ecuador,3,0
3/5/20,Ecuador,3,0
3/3/20,Ecuador,1,0
3/2/20,Ecuador,5,0
3/1/20,Ecuador,1,0
2/29/20,Ecuador,0,0
2/28/20,Ecuador,0,0
2/27/20,Ecuador,0,0
2/26/20,Ecuador,0,0
2/25/20,Ecuador,0,0
2/24/20,Ecuador,0,0
2/23/20,Ecuador,0,0
2/22/20,Ecuador,0,0
2/21/20,Ecuador,0,0
2/20/20,Ecuador,0,0
2/19/20,Ecuador,0,0
2/18/20,Ecuador,0,0
2/17/20,Ecuador,0,0
2/16/20,Ecuador,0,0
2/15/20,Ecuador,0,0
2/14/20,Ecuador,0,0
2/13/20,Ecuador,0,0
2/12/20,Ecuador,0,0
2/11/20,Ecuador,0,0
2/10/20,Ecuador,0,0
2/9/20,Ecuador,0,0
2/8/20,Ecuador,0,0
2/7/20,Ecuador,0,0
2/6/20,Ecuador,0,0
2/5/20,Ecuador,0,0
2/4/20,Ecuador,0,0
2/3/20,Ecuador,0,0
2/2/20,Ecuador,0,0
2/1/20,Ecuador,0,0
1/31/20,Ecuador,0,0
1/30/20,Ecuador,0,0
1/29/20,Ecuador,0,0
1/28/20,Ecuador,0,0
1/27/20,Ecuador,0,0
1/26/20,Ecuador,0,0
1/25/20,Ecuador,0,0
1/24/20,Ecuador,0,0
1/23/20,Ecuador,0,0
1/22/20,Ecuador,0,0
1/21/20,Ecuador,0,0
1/20/20,Ecuador,0,0
1/19/20,Ecuador,0,0
1/18/20,Ecuador,0,0
1/17/20,Ecuador,0,0
1/16/20,Ecuador,0,0
1/15/20,Ecuador,0,0
1/14/20,Ecuador,0,0
1/13/20,Ecuador,0,0
1/12/20,Ecuador,0,0
1/11/20,Ecuador,0,0
1/10/20,Ecuador,0,0
1/9/20,Ecuador,0,0
1/8/20,Ecuador,0,0
1/7/20,Ecuador,0,0
1/6/20,Ecuador,0,0
1/5/20,Ecuador,0,0
1/4/20,Ecuador,0,0
1/3/20,Ecuador,0,0
1/2/20,Ecuador,0,0
1/1/20,Ecuador,0,0
12/31/19,Ecuador,0,0
3/12/20,Egypt,1,-1
3/11/20,Egypt,4,0
3/10/20,Egypt,6,0
3/9/20,Egypt,34,1
3/7/20,Egypt,12,0
3/6/20,Egypt,1,0
3/2/20,Egypt,1,0
3/1/20,Egypt,0,0
2/29/20,Egypt,0,0
2/28/20,Egypt,0,0
2/27/20,Egypt,0,0
2/26/20,Egypt,0,0
2/25/20,Egypt,0,0
2/24/20,Egypt,0,0
2/23/20,Egypt,0,0
2/22/20,Egypt,0,0
2/21/20,Egypt,0,0
2/20/20,Egypt,0,0
2/19/20,Egypt,0,0
2/18/20,Egypt,0,0
2/17/20,Egypt,0,0
2/16/20,Egypt,0,0
2/15/20,Egypt,1,0
2/14/20,Egypt,0,0
2/13/20,Egypt,0,0
2/12/20,Egypt,0,0
2/11/20,Egypt,0,0
2/10/20,Egypt,0,0
2/9/20,Egypt,0,0
2/8/20,Egypt,0,0
2/7/20,Egypt,0,0
2/6/20,Egypt,0,0
2/5/20,Egypt,0,0
2/4/20,Egypt,0,0
2/3/20,Egypt,0,0
2/2/20,Egypt,0,0
2/1/20,Egypt,0,0
1/31/20,Egypt,0,0
1/30/20,Egypt,0,0
1/29/20,Egypt,0,0
1/28/20,Egypt,0,0
1/27/20,Egypt,0,0
1/26/20,Egypt,0,0
1/25/20,Egypt,0,0
1/24/20,Egypt,0,0
1/23/20,Egypt,0,0
1/22/20,Egypt,0,0
1/21/20,Egypt,0,0
1/20/20,Egypt,0,0
1/19/20,Egypt,0,0
1/18/20,Egypt,0,0
1/17/20,Egypt,0,0
1/16/20,Egypt,0,0
1/15/20,Egypt,0,0
1/14/20,Egypt,0,0
1/13/20,Egypt,0,0
1/12/20,Egypt,0,0
1/11/20,Egypt,0,0
1/10/20,Egypt,0,0
1/9/20,Egypt,0,0
1/8/20,Egypt,0,0
1/7/20,Egypt,0,0
1/6/20,Egypt,0,0
1/5/20,Egypt,0,0
1/4/20,Egypt,0,0
1/3/20,Egypt,0,0
1/2/20,Egypt,0,0
1/1/20,Egypt,0,0
12/31/19,Egypt,0,0
3/12/20,Estonia,3,0
3/11/20,Estonia,3,0
3/7/20,Estonia,5,0
3/6/20,Estonia,3,0
3/4/20,Estonia,1,0
3/2/20,Estonia,0,0
3/1/20,Estonia,0,0
2/29/20,Estonia,0,0
2/28/20,Estonia,1,0
2/27/20,Estonia,0,0
2/26/20,Estonia,0,0
2/25/20,Estonia,0,0
2/24/20,Estonia,0,0
2/23/20,Estonia,0,0
2/22/20,Estonia,0,0
2/21/20,Estonia,0,0
2/20/20,Estonia,0,0
2/19/20,Estonia,0,0
2/18/20,Estonia,0,0
2/17/20,Estonia,0,0
2/16/20,Estonia,0,0
2/15/20,Estonia,0,0
2/14/20,Estonia,0,0
2/13/20,Estonia,0,0
2/12/20,Estonia,0,0
2/11/20,Estonia,0,0
2/10/20,Estonia,0,0
2/9/20,Estonia,0,0
2/8/20,Estonia,0,0
2/7/20,Estonia,0,0
2/6/20,Estonia,0,0
2/5/20,Estonia,0,0
2/4/20,Estonia,0,0
2/3/20,Estonia,0,0
2/2/20,Estonia,0,0
2/1/20,Estonia,0,0
1/31/20,Estonia,0,0
1/30/20,Estonia,0,0
1/29/20,Estonia,0,0
1/28/20,Estonia,0,0
1/27/20,Estonia,0,0
1/26/20,Estonia,0,0
1/25/20,Estonia,0,0
1/24/20,Estonia,0,0
1/23/20,Estonia,0,0
1/22/20,Estonia,0,0
1/21/20,Estonia,0,0
1/20/20,Estonia,0,0
1/19/20,Estonia,0,0
1/18/20,Estonia,0,0
1/17/20,Estonia,0,0
1/16/20,Estonia,0,0
1/15/20,Estonia,0,0
1/14/20,Estonia,0,0
1/13/20,Estonia,0,0
1/12/20,Estonia,0,0
1/11/20,Estonia,0,0
1/10/20,Estonia,0,0
1/9/20,Estonia,0,0
1/8/20,Estonia,0,0
1/7/20,Estonia,0,0
1/6/20,Estonia,0,0
1/5/20,Estonia,0,0
1/4/20,Estonia,0,0
1/3/20,Estonia,0,0
1/2/20,Estonia,0,0
1/1/20,Estonia,0,0
12/31/19,Estonia,0,0
3/12/20,Finland,19,0
3/10/20,Finland,10,0
3/9/20,Finland,11,0
3/7/20,Finland,7,0
3/6/20,Finland,5,0
3/4/20,Finland,1,0
3/2/20,Finland,3,0
3/1/20,Finland,0,0
2/29/20,Finland,1,0
2/28/20,Finland,0,0
2/27/20,Finland,1,0
2/26/20,Finland,0,0
2/25/20,Finland,0,0
2/24/20,Finland,0,0
2/23/20,Finland,0,0
2/22/20,Finland,0,0
2/21/20,Finland,0,0
2/20/20,Finland,0,0
2/19/20,Finland,0,0
2/18/20,Finland,0,0
2/17/20,Finland,0,0
2/16/20,Finland,0,0
2/15/20,Finland,0,0
2/14/20,Finland,0,0
2/13/20,Finland,0,0
2/12/20,Finland,0,0
2/11/20,Finland,0,0
2/10/20,Finland,0,0
2/9/20,Finland,0,0
2/8/20,Finland,0,0
2/7/20,Finland,0,0
2/6/20,Finland,0,0
2/5/20,Finland,0,0
2/4/20,Finland,0,0
2/3/20,Finland,0,0
2/2/20,Finland,0,0
2/1/20,Finland,0,0
1/31/20,Finland,0,0
1/30/20,Finland,1,0
1/29/20,Finland,0,0
1/28/20,Finland,0,0
1/27/20,Finland,0,0
1/26/20,Finland,0,0
1/25/20,Finland,0,0
1/24/20,Finland,0,0
1/23/20,Finland,0,0
1/22/20,Finland,0,0
1/21/20,Finland,0,0
1/20/20,Finland,0,0
1/19/20,Finland,0,0
1/18/20,Finland,0,0
1/17/20,Finland,0,0
1/16/20,Finland,0,0
1/15/20,Finland,0,0
1/14/20,Finland,0,0
1/13/20,Finland,0,0
1/12/20,Finland,0,0
1/11/20,Finland,0,0
1/10/20,Finland,0,0
1/9/20,Finland,0,0
1/8/20,Finland,0,0
1/7/20,Finland,0,0
1/6/20,Finland,0,0
1/5/20,Finland,0,0
1/4/20,Finland,0,0
1/3/20,Finland,0,0
1/2/20,Finland,0,0
1/1/20,Finland,0,0
12/31/19,Finland,0,0
3/12/20,France,497,15
3/11/20,France,372,3
3/10/20,France,286,11
3/9/20,France,410,9
3/8/20,France,103,1
3/7/20,France,190,2
3/6/20,France,138,3
3/5/20,France,73,0
3/4/20,France,34,1
3/3/20,France,48,1
3/2/20,France,30,0
3/1/20,France,43,0
2/29/20,France,19,0
2/28/20,France,21,0
2/27/20,France,3,1
2/26/20,France,2,0
2/25/20,France,0,0
2/24/20,France,0,0
2/23/20,France,0,0
2/22/20,France,0,0
2/21/20,France,0,0
2/20/20,France,0,0
2/19/20,France,0,0
2/18/20,France,0,0
2/17/20,France,1,0
2/16/20,France,0,0
2/15/20,France,0,1
2/14/20,France,0,0
2/13/20,France,0,0
2/12/20,France,0,0
2/11/20,France,0,0
2/10/20,France,0,0
2/9/20,France,0,0
2/8/20,France,5,0
2/7/20,France,0,0
2/6/20,France,0,0
2/5/20,France,0,0
2/4/20,France,0,0
2/3/20,France,0,0
2/2/20,France,0,0
2/1/20,France,0,0
1/31/20,France,1,0
1/30/20,France,1,0
1/29/20,France,1,0
1/28/20,France,0,0
1/27/20,France,0,0
1/26/20,France,0,0
1/25/20,France,3,0
1/24/20,France,0,0
1/23/20,France,0,0
1/22/20,France,0,0
1/21/20,France,0,0
1/20/20,France,0,0
1/19/20,France,0,0
1/18/20,France,0,0
1/17/20,France,0,0
1/16/20,France,0,0
1/15/20,France,0,0
1/14/20,France,0,0
1/13/20,France,0,0
1/12/20,France,0,0
1/11/20,France,0,0
1/10/20,France,0,0
1/9/20,France,0,0
1/8/20,France,0,0
1/7/20,France,0,0
1/6/20,France,0,0
1/5/20,France,0,0
1/4/20,France,0,0
1/3/20,France,0,0
1/2/20,France,0,0
1/1/20,France,0,0
12/31/19,France,0,0
3/12/20,Georgia,1,0
3/11/20,Georgia,8,0
3/10/20,Georgia,2,0
3/9/20,Georgia,1,0
3/8/20,Georgia,3,0
3/6/20,Georgia,6,0
3/5/20,Georgia,0,0
3/2/20,Georgia,0,0
3/1/20,Georgia,1,0
2/29/20,Georgia,1,0
2/28/20,Georgia,0,0
2/27/20,Georgia,1,0
2/26/20,Georgia,0,0
2/25/20,Georgia,0,0
2/24/20,Georgia,0,0
2/23/20,Georgia,0,0
2/22/20,Georgia,0,0
2/21/20,Georgia,0,0
2/20/20,Georgia,0,0
2/19/20,Georgia,0,0
2/18/20,Georgia,0,0
2/17/20,Georgia,0,0
2/16/20,Georgia,0,0
2/15/20,Georgia,0,0
2/14/20,Georgia,0,0
2/13/20,Georgia,0,0
2/12/20,Georgia,0,0
2/11/20,Georgia,0,0
2/10/20,Georgia,0,0
2/9/20,Georgia,0,0
2/8/20,Georgia,0,0
2/7/20,Georgia,0,0
2/6/20,Georgia,0,0
2/5/20,Georgia,0,0
2/4/20,Georgia,0,0
2/3/20,Georgia,0,0
2/2/20,Georgia,0,0
2/1/20,Georgia,0,0
1/31/20,Georgia,0,0
1/30/20,Georgia,0,0
1/29/20,Georgia,0,0
1/28/20,Georgia,0,0
1/27/20,Georgia,0,0
1/26/20,Georgia,0,0
1/25/20,Georgia,0,0
1/24/20,Georgia,0,0
1/23/20,Georgia,0,0
1/22/20,Georgia,0,0
1/21/20,Georgia,0,0
1/20/20,Georgia,0,0
1/19/20,Georgia,0,0
1/18/20,Georgia,0,0
1/17/20,Georgia,0,0
1/16/20,Georgia,0,0
1/15/20,Georgia,0,0
1/14/20,Georgia,0,0
1/13/20,Georgia,0,0
1/12/20,Georgia,0,0
1/11/20,Georgia,0,0
1/10/20,Georgia,0,0
1/9/20,Georgia,0,0
1/8/20,Georgia,0,0
1/7/20,Georgia,0,0
1/6/20,Georgia,0,0
1/5/20,Georgia,0,0
1/4/20,Georgia,0,0
1/3/20,Georgia,0,0
1/2/20,Georgia,0,0
1/1/20,Georgia,0,0
12/31/19,Georgia,0,0
3/12/20,Germany,271,1
3/11/20,Germany,157,0
3/10/20,Germany,237,2
3/9/20,Germany,55,0
3/8/20,Germany,163,0
3/7/20,Germany,284,0
3/6/20,Germany,138,0
3/5/20,Germany,66,0
3/4/20,Germany,39,0
3/3/20,Germany,28,0
3/2/20,Germany,18,0
3/1/20,Germany,54,0
2/29/20,Germany,10,0
2/28/20,Germany,26,0
2/27/20,Germany,4,0
2/26/20,Germany,2,0
2/25/20,Germany,0,0
2/24/20,Germany,0,0
2/23/20,Germany,0,0
2/22/20,Germany,0,0
2/21/20,Germany,0,0
2/20/20,Germany,0,0
2/19/20,Germany,0,0
2/18/20,Germany,0,0
2/17/20,Germany,0,0
2/16/20,Germany,0,0
2/15/20,Germany,0,0
2/14/20,Germany,0,0
2/13/20,Germany,0,0
2/12/20,Germany,2,0
2/11/20,Germany,0,0
2/10/20,Germany,0,0
2/9/20,Germany,0,0
2/8/20,Germany,1,0
2/7/20,Germany,1,0
2/6/20,Germany,0,0
2/5/20,Germany,0,0
2/4/20,Germany,2,0
2/3/20,Germany,1,0
2/2/20,Germany,1,0
2/1/20,Germany,2,0
1/31/20,Germany,1,0
1/30/20,Germany,0,0
1/29/20,Germany,3,0
1/28/20,Germany,1,0
1/27/20,Germany,0,0
1/26/20,Germany,0,0
1/25/20,Germany,0,0
1/24/20,Germany,0,0
1/23/20,Germany,0,0
1/22/20,Germany,0,0
1/21/20,Germany,0,0
1/20/20,Germany,0,0
1/19/20,Germany,0,0
1/18/20,Germany,0,0
1/17/20,Germany,0,0
1/16/20,Germany,0,0
1/15/20,Germany,0,0
1/14/20,Germany,0,0
1/13/20,Germany,0,0
1/12/20,Germany,0,0
1/11/20,Germany,0,0
1/10/20,Germany,0,0
1/9/20,Germany,0,0
1/8/20,Germany,0,0
1/7/20,Germany,0,0
1/6/20,Germany,0,0
1/5/20,Germany,0,0
1/4/20,Germany,0,0
1/3/20,Germany,0,0
1/2/20,Germany,0,0
1/1/20,Germany,0,0
12/31/19,Germany,0,0
3/12/20,Greece,9,1
3/11/20,Greece,6,0
3/10/20,Greece,11,0
3/9/20,Greece,7,0
3/8/20,Greece,21,0
3/7/20,Greece,13,0
3/6/20,Greece,22,0
3/5/20,Greece,3,0
3/2/20,Greece,0,0
3/1/20,Greece,3,0
2/29/20,Greece,1,0
2/28/20,Greece,2,0
2/27/20,Greece,1,0
2/26/20,Greece,0,0
2/25/20,Greece,0,0
2/24/20,Greece,0,0
2/23/20,Greece,0,0
2/22/20,Greece,0,0
2/21/20,Greece,0,0
2/20/20,Greece,0,0
2/19/20,Greece,0,0
2/18/20,Greece,0,0
2/17/20,Greece,0,0
2/16/20,Greece,0,0
2/15/20,Greece,0,0
2/14/20,Greece,0,0
2/13/20,Greece,0,0
2/12/20,Greece,0,0
